Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
El Salvador,SLV,0.0,2.86059,2.92839,2.95907,2.94824,2.90788,2.8527,2.79696,2.74412,2.69803,2.65481,2.60634,2.54683,2.47628,2.39253,2.29913,2.20927,2.11879,2.01298,1.88987,1.75796,1.62531,1.50781,1.41852,1.36629,1.34123,1.31862,1.29499,1.28888,1.30307,1.3271,1.35918,1.378,1.3598,1.29281,1.19176,1.08386,0.9854,0.89191,0.80877,0.73453,0.66137,0.59096,0.5343,0.4946,0.46913,0.44967,0.43349,0.42417,0.42186,0.4244,0.43073,0.43949,0.45021,0.46266,0.47536,0.48921
Somalia,SOM,0.0,2.08787,2.11317,2.14299,2.17877,2.21773,2.42084,2.64296,2.59628,2.2091,1.69313,0.8038,0.21355,0.93911,3.36929,6.58544,9.78026,11.53488,11.26999,9.19619,6.38269,3.59599,1.47773,0.15944,-0.05853,0.51137,1.31669,1.84614,2.06189,1.81105,1.27919,0.67505,0.29313,0.28035,0.77249,1.60172,2.51819,3.24561,3.69758,3.79512,3.65765,3.48306,3.36735,3.25208,3.15715,3.07764,2.98967,2.89542,2.82141,2.77332,2.74571,2.72266,2.7039,2.70153,2.71747,2.74532,2.77625
Sub-Saharan Africa (excluding high income),SSA,0.0,2.34458,2.38692,2.42318,2.45205,2.47631,2.49848,2.52315,2.55343,2.59104,2.63319,2.67345,2.7106,2.74619,2.78001,2.81122,2.84038,2.86575,2.88411,2.89461,2.89918,2.89893,2.89762,2.89836,2.90262,2.90755,2.91207,2.91068,2.89833,2.87309,2.83977,2.80582,2.77563,2.74804,2.72433,2.70435,2.68661,2.67144,2.66078,2.65507,2.65375,2.65323,2.6551,2.66402,2.68084,2.70223,2.72364,2.7415,2.75525,2.7636,2.76725,2.76845,2.76733,2.76191,2.75196,2.73819,2.72265
Sub-Saharan Africa,SSF,0.0,2.34729,2.38841,2.42386,2.45202,2.47568,2.49731,2.52151,2.55136,2.58858,2.63039,2.67029,2.70722,2.7425,2.7764,2.80782,2.83699,2.86237,2.8796,2.89132,2.89579,2.89511,2.89309,2.89305,2.89782,2.90231,2.90678,2.906,2.89307,2.8682,2.83493,2.80204,2.77235,2.74482,2.72172,2.70058,2.68326,2.66858,2.6577,2.65246,2.65051,2.6496,2.65172,2.66024,2.67703,2.69849,2.71992,2.73764,2.75149,2.75957,2.76352,2.76414,2.76366,2.75835,2.74842,2.73476,2.71916
Small states,SST,0.0,1.9114,1.92534,1.9214,1.91166,1.87582,1.82444,1.78376,1.78237,1.78325,1.7957,1.82459,1.82919,1.81929,1.81628,1.82981,1.8167,1.82001,1.83342,1.90157,1.97356,2.03804,2.10409,2.1111,2.10616,2.1155,2.10686,2.09469,2.04477,1.97962,1.88433,1.82626,1.66808,1.56899,1.56147,1.51511,1.51343,1.5233,1.50715,1.55676,1.53522,1.45375,1.44143,1.47814,1.60378,1.78575,1.98007,2.13595,2.21404,2.16211,2.05348,1.91121,1.82821,1.76474,1.74386,1.75305,1.74898
Suriname,SUR,0.0,2.75565,2.66135,2.61479,2.63281,2.67173,2.7632,2.7758,2.52149,1.95056,1.1899,0.35379,-0.35896,-0.81877,-0.89242,-0.67444,-0.35835,-0.08385,0.12686,0.20169,0.19628,0.17035,0.21718,0.37472,0.67125,1.06743,1.48016,1.82746,2.03771,2.08797,2.01615,1.91651,1.83508,1.73685,1.6385,1.53991,1.42825,1.32054,1.24137,1.198,1.18849,1.18838,1.1794,1.17713,1.16992,1.1642,1.1607,1.15873,1.15551,1.15187,1.14291,1.13709,1.12782,1.11122,1.08726,1.05321,1.02259
Slovak Republic,SVK,0.0,2.99237,1.10373,1.02883,1.05291,1.00347,0.92645,0.85094,0.77347,0.77072,0.43318,0.42275,0.85586,0.97041,1.03265,1.04961,1.05792,1.05907,1.01996,0.99395,0.82353,0.7261,0.77437,0.72675,0.68746,0.67395,0.61938,0.55684,0.53003,0.48156,0.43962,0.07747,0.03247,0.38172,0.39405,0.29263,0.21167,0.18463,0.13412,0.10205,-0.13538,-0.18301,-0.03635,-0.06582,-0.02036,0.00981,0.0046,0.02918,0.08576,0.13326,0.09319,0.12894,0.17018,0.10746,0.09705,0.09503,0.12892
Slovenia,SVN,0.0,0.5921,0.59529,0.8273,0.93215,1.039,1.25007,1.16825,0.88496,0.54575,0.64076,0.77639,0.79632,0.82207,0.53263,0.97762,1.47591,1.20833,1.08889,1.07078,0.98925,0.27396,0.19927,0.62552,0.51021,0.4898,1.24492,1.20394,0.27202,0.05787,0.09062,0.06344,-0.1467,-0.2383,-0.11569,0.02156,-0.06254,-0.13445,-0.21812,0.07143,0.29607,0.1575,0.12392,0.0603,0.06407,0.17321,0.31911,0.55921,0.15814,0.90388,0.43608,0.20773,0.21002,0.13573,0.09835,0.07519,0.0732
Sweden,SWE,0.0,0.47108,0.55153,0.56363,0.74712,0.94185,0.95157,0.76723,0.562,0.70275,0.93348,0.6881,0.2955,0.17236,0.29016,0.39728,0.36369,0.35516,0.29115,0.21822,0.203,0.11992,0.05719,0.04527,0.09087,0.16517,0.23257,0.33368,0.4596,0.66718,0.7726,0.68164,0.58653,0.58084,0.71071,0.5247,0.15915,0.05726,0.05551,0.07793,0.16058,0.26847,0.32544,0.37209,0.3933,0.39994,0.56248,0.74155,0.77903,0.8519,0.85252,0.75515,0.73976,0.84735,0.99222,1.05745,1.25645
Eswatini,SWZ,0.0,1.9891,1.9643,2.01746,2.16782,2.38077,2.61501,2.80811,2.93283,2.96682,2.9428,2.90778,2.8996,2.91526,2.97099,3.05028,3.11953,3.18028,3.24152,3.31285,3.38096,3.43143,3.46201,3.48012,3.48458,3.46985,3.44667,3.40157,3.30245,3.14716,2.95075,2.74002,2.53795,2.36097,2.21852,2.09562,1.99403,1.87733,1.69732,1.4377,1.13297,0.80969,0.53624,0.36663,0.34005,0.41743,0.53352,0.63115,0.69703,0.71386,0.69453,0.67342,0.67457,0.69719,0.75001,0.82063,0.8963
Seychelles,SYC,0.0,2.81143,2.65283,2.54222,2.5051,2.51127,2.49288,2.45829,2.42082,2.37888,2.33106,2.02232,2.40971,1.52853,1.82015,2.31182,2.02351,2.09673,0.5874,0.85873,0.91309,1.21608,0.58857,-0.12117,0.59201,0.81102,0.6234,4.24511,0.37303,0.59744,0.49036,1.33196,0.45892,2.08376,2.66577,1.47017,1.46719,1.17345,1.95569,1.9642,0.89266,0.08747,3.05739,-1.13152,-0.37033,0.46331,2.0806,0.51051,2.23628,0.39253,2.79233,-2.62866,0.98098,1.84688,1.5554,2.2298,1.33763
Syrian Arab Republic,SYR,0.0,3.1929,3.19963,3.21366,3.238,3.26887,3.29707,3.32003,3.3429,3.36578,3.38703,3.41043,3.42991,3.43595,3.42643,3.40864,3.37856,3.35549,3.36396,3.41113,3.47581,3.54287,3.58128,3.57065,3.50178,3.39626,3.28521,3.18898,3.10441,3.03704,2.98251,2.92346,2.86341,2.82165,2.80154,2.79221,2.80881,2.81463,2.75745,2.62177,2.44802,2.14439,1.87929,1.91648,2.34162,2.9478,3.73145,4.20734,3.87685,2.58833,0.73602,-1.3173,-3.08473,-4.28912,-4.53656,-3.91335,-3.06627
Chad,TCD,0.0,1.93867,1.96939,1.97748,1.95807,1.92385,1.8739,1.84039,1.86147,1.95361,2.08565,2.24127,2.36228,2.39885,2.32773,2.19192,2.04737,1.94855,1.90969,1.95106,2.05184,2.15667,2.25736,2.39076,2.55864,2.74251,2.93721,3.10648,3.21372,3.24388,3.22647,3.19865,3.19144,3.20714,3.25441,3.3226,3.37776,3.42327,3.49077,3.58349,3.68272,3.78585,3.85623,3.85716,3.77728,3.64983,3.50815,3.39302,3.32337,3.31162,3.33464,3.36355,3.37076,3.35099,3.29695,3.22205,3.14396
East Asia & Pacific (IDA & IBRD countries),TEA,0.0,-0.07217,1.32851,2.57417,2.46766,2.51018,2.81396,2.6423,2.66638,2.75848,2.76859,2.75178,2.52439,2.3811,2.20005,1.95505,1.77023,1.61543,1.58881,1.58755,1.53671,1.56634,1.71396,1.69385,1.58977,1.61517,1.69521,1.76808,1.75784,1.68413,1.61711,1.52234,1.4026,1.33143,1.30475,1.26295,1.22619,1.19864,1.1417,1.06166,0.99208,0.93464,0.88261,0.83898,0.81049,0.80017,0.773,0.74205,0.73259,0.72332,0.7168,0.71892,0.72767,0.73121,0.73333,0.72389,0.73476
Europe & Central Asia (IDA & IBRD countries),TEC,0.0,1.50376,1.49533,1.49749,1.4787,1.39999,1.1607,1.18796,1.14867,1.09955,1.04932,1.03773,1.06887,1.05964,1.05914,1.05787,1.09039,1.06046,1.02331,1.00653,1.02163,1.03247,0.99338,0.97884,1.02767,1.00678,0.98,0.96161,0.90561,0.80402,0.57913,0.49293,0.39436,0.3395,0.2062,0.0845,0.07536,0.08293,0.05715,-0.01231,-0.08162,-0.10374,-0.07413,0.03203,0.07888,0.09343,0.1235,0.1568,0.24763,0.40616,0.43829,0.50761,0.5065,0.55515,0.548,0.55164,0.53413
Togo,TGO,0.0,1.07067,0.94877,1.17177,1.8404,2.76263,3.75614,4.48697,4.754,4.47872,3.88515,3.26172,2.79362,2.45074,2.28668,2.25826,2.21459,2.16887,2.27047,2.54485,2.91407,3.30649,3.60773,3.74806,3.69291,3.50836,3.32701,3.18097,2.99997,2.7868,2.56948,2.32239,2.12363,2.0853,2.24713,2.53221,2.85763,3.10494,3.21345,3.14492,2.96686,2.76708,2.62138,2.53836,2.5399,2.59729,2.65943,2.69597,2.71699,2.7148,2.69646,2.67752,2.66085,2.63574,2.60115,2.56095,2.51874
Thailand,THA,0.0,2.97382,2.99036,3.00094,3.00533,3.0033,2.99184,2.97363,2.95371,2.93339,2.9088,2.88269,2.84438,2.77979,2.68464,2.57015,2.45267,2.34368,2.24277,2.15371,2.07463,1.98919,1.90538,1.84663,1.81886,1.80769,1.81553,1.80651,1.73775,1.59161,1.3995,1.18514,1.00581,0.90704,0.91713,1.0005,1.10858,1.18437,1.20644,1.15185,1.04442,0.92742,0.8305,0.74761,0.68769,0.64548,0.60406,0.55992,0.52582,0.50354,0.48961,0.48006,0.46925,0.45381,0.43084,0.40215,0.37305
Tajikistan,TJK,0.0,3.39561,3.5238,3.58665,3.56886,3.49692,3.41901,3.35131,3.27656,3.1958,3.11426,3.03546,2.96413,2.90621,2.86439,2.83666,2.81213,2.79522,2.80169,2.83418,2.88323,2.91141,2.92809,2.97394,3.05439,3.13969,3.24149,3.28792,3.19304,2.93006,2.56759,2.18674,1.86858,1.63707,1.52324,1.49676,1.49011,1.47673,1.48732,1.5193,1.56748,1.63024,1.70033,1.76865,1.83044,1.88728,1.94386,2.00339,2.06358,2.12463,2.18434,2.2348,2.27753,2.32127,2.36716,2.40865,2.44849
Turkmenistan,TKM,0.0,3.37926,3.38206,3.35031,3.28349,3.19621,3.09757,3.00852,2.9401,2.90236,2.88252,2.8645,2.83895,2.80874,2.77136,2.72878,2.69365,2.66039,2.61674,2.56024,2.49859,2.43707,2.38955,2.37131,2.38781,2.42739,2.4494,2.46197,2.50908,2.59834,2.69896,2.81608,2.87853,2.80517,2.56756,2.22861,1.87182,1.56834,1.3312,1.18601,1.11327,1.05615,1.00113,0.98726,1.01844,1.08364,1.15975,1.24031,1.33852,1.45194,1.57027,1.69324,1.79693,1.85208,1.84545,1.79415,1.72943
Latin America & the Caribbean (IDA & IBRD countries),TLA,0.0,2.80382,2.804,2.79227,2.76651,2.73087,2.6934,2.65669,2.6177,2.57711,2.5364,2.49485,2.45571,2.42364,2.40019,2.38239,2.36424,2.34477,2.32778,2.31329,2.29893,2.28505,2.26683,2.23736,2.19471,2.14343,2.08943,2.03826,1.99107,1.94977,1.91226,1.87421,1.83414,1.79443,1.75555,1.71717,1.6802,1.64263,1.60122,1.55353,1.5036,1.45096,1.40037,1.35569,1.32063,1.29187,1.26469,1.23744,1.21224,1.18884,1.14774,1.15516,1.13231,1.10873,1.08305,1.05586,1.02833
Middle East & North Africa (IDA & IBRD countries),TMN,0.0,2.65903,2.65701,2.66343,2.68135,2.7049,2.73478,2.75643,2.75339,2.71996,2.67033,2.61959,2.58688,2.58123,2.60951,2.66202,2.71046,2.75523,2.81985,2.90675,3.00132,3.09071,3.15524,3.18287,3.16665,3.11719,3.05885,2.99539,2.91084,2.80479,2.68522,2.56456,2.44856,2.33447,2.22434,2.12051,2.01976,1.92882,1.85887,1.81407,1.78853,1.77081,1.75563,1.747,1.74371,1.7447,1.74763,1.75276,1.76171,1.7744,1.78823,1.80556,1.81893,1.81761,1.79754,1.76581,1.72472
Tonga,TON,0.0,3.41316,3.8789,4.06221,3.92313,3.5654,3.21105,2.89879,2.56091,2.16681,1.78946,1.3518,0.95914,0.73752,0.71043,0.83684,1.03182,1.15763,1.16957,1.01633,0.75902,0.47001,0.24806,0.09393,0.06293,0.11509,0.20427,0.24733,0.28585,0.27449,0.22957,0.18601,0.16051,0.16548,0.19028,0.24724,0.30897,0.35875,0.42654,0.46269,0.50242,0.52326,0.54175,0.57097,0.62961,0.68317,0.79068,0.85664,0.77491,0.49308,0.09236,-0.40858,-0.79981,-0.94766,-0.7298,-0.24479,0.34866
South Asia (IDA & IBRD),TSA,0.0,2.11232,2.14633,2.1764,2.2023,2.22454,2.24529,2.26398,2.27821,2.28762,2.29398,2.29733,2.30159,2.31128,2.32821,2.34908,2.36863,2.38344,2.39405,2.39947,2.40017,2.39902,2.39513,2.38493,2.3677,2.3455,2.31954,2.29349,2.27055,2.2523,2.2362,2.21972,2.1989,2.17159,2.13631,2.09549,2.05205,2.00937,1.96874,1.93139,1.89574,1.86038,1.82246,1.78009,1.73214,1.68057,1.62945,1.58022,1.5311,1.48236,1.43492,1.3877,1.33688,1.30809,1.28205,1.26045,1.24328
Sub-Saharan Africa (IDA & IBRD countries),TSS,0.0,2.34729,2.38841,2.42386,2.45202,2.47568,2.49731,2.52151,2.55136,2.58858,2.63039,2.67029,2.70722,2.7425,2.7764,2.80782,2.83699,2.86237,2.8796,2.89132,2.89579,2.89511,2.89309,2.89305,2.89782,2.90231,2.90678,2.906,2.89307,2.8682,2.83493,2.80204,2.77235,2.74482,2.72172,2.70058,2.68326,2.66858,2.6577,2.65246,2.65051,2.6496,2.65172,2.66024,2.67703,2.69849,2.71992,2.73764,2.75149,2.75957,2.76352,2.76414,2.76366,2.75835,2.74842,2.73476,2.71916
Trinidad and Tobago,TTO,0.0,1.96632,1.67674,1.41169,1.18905,1.00577,0.81706,0.65255,0.59913,0.68427,0.8684,1.09211,1.28856,1.42289,1.46406,1.43898,1.39204,1.36657,1.37103,1.42138,1.49572,1.57673,1.62353,1.59882,1.48297,1.30829,1.11283,0.93864,0.80144,0.72023,0.67865,0.65194,0.61482,0.55905,0.47362,0.37384,0.26667,0.18265,0.1465,0.17722,0.25444,0.35285,0.43792,0.49563,0.51009,0.49323,0.46625,0.45117,0.4569,0.4923,0.54487,0.60286,0.64446,0.65836,0.63637,0.58448,0.52666
Tunisia,TUN,0.0,1.42358,1.57639,1.71754,1.83343,1.92761,2.02553,2.12151,2.18475,2.20797,2.20468,2.19706,2.19816,2.20565,2.22365,2.25144,2.26453,2.28067,2.34042,2.45479,2.59507,2.74196,2.84854,2.87787,2.8133,2.687,2.53611,2.40347,2.30541,2.25696,2.23636,2.22393,2.18301,2.09167,1.9364,1.74082,1.54349,1.36943,1.21381,1.08487,0.98088,0.87737,0.78665,0.74712,0.77126,0.83953,0.93011,1.00959,1.059,1.06267,1.03541,0.99767,0.97386,0.97202,1.00155,1.04975,1.103
Turkey,TUR,0.0,2.42577,2.4077,2.39384,2.38535,2.38092,2.37531,2.36939,2.36865,2.37392,2.38193,2.39199,2.39726,2.39028,2.36803,2.33624,2.29618,2.26025,2.24114,2.24402,2.25818,2.27616,2.27887,2.2516,2.18668,2.09736,2.00405,1.92121,1.84745,1.7873,1.7384,1.68965,1.64279,1.61006,1.59418,1.58943,1.58909,1.58487,1.5729,1.54953,1.5181,1.49423,1.47388,1.43872,1.38473,1.32314,1.24887,1.19279,1.19538,1.27389,1.40009,1.5324,1.63296,1.6942,1.70197,1.66605,1.63225
Tanzania,TZA,0.0,2.88806,2.90768,2.92556,2.94207,2.95829,2.96892,2.98168,3.01002,3.05724,3.11325,3.1719,3.21608,3.23188,3.21357,3.17409,3.12914,3.0941,3.07289,3.06989,3.07868,3.09338,3.10313,3.10111,3.08413,3.06025,3.01634,2.98211,3.00013,3.08215,3.19325,3.32743,3.41278,3.37692,3.19519,2.93132,2.64733,2.42829,2.31751,2.34676,2.46892,2.61244,2.72227,2.79901,2.82715,2.82374,2.81649,2.82394,2.84147,2.87297,2.91186,2.94804,2.97489,2.99345,3.0021,3.00254,3.00052
Uganda,UGA,0.0,3.15239,3.26768,3.35019,3.39239,3.4,3.41426,3.41422,3.34342,3.19136,2.99743,2.79154,2.63032,2.55351,2.58337,2.68407,2.80611,2.90621,2.98027,3.01587,3.02868,3.02981,3.04786,3.1032,3.20461,3.32742,3.44923,3.53621,3.56954,3.5393,3.4669,3.39412,3.33121,3.256,3.16968,3.08237,2.99047,2.91706,2.89184,2.92498,2.99474,3.07605,3.14129,3.18044,3.1848,3.16795,3.15331,3.15182,3.1559,3.16752,3.18662,3.18288,3.18167,3.23446,3.35232,3.49609,3.65264
Ukraine,UKR,0.0,1.26166,1.25552,1.21849,1.14129,1.03838,0.92454,0.82454,0.7539,0.7245,0.72375,0.73242,0.73095,0.71493,0.67672,0.62349,0.56666,0.51749,0.47806,0.45265,0.43702,0.5093,0.32404,0.35662,0.37506,0.32064,0.35289,0.38285,0.44352,0.48793,0.22843,0.21003,0.28785,0.05521,-0.49529,-0.79007,-0.8872,-0.91135,-0.8936,-0.94272,-1.00658,-1.05092,-0.94964,-0.81138,-0.75857,-0.7328,-0.67606,-0.59687,-0.5415,-0.44384,-0.39726,-0.3596,-0.24698,-0.22769,-0.47926,-0.26125,-0.33133
Upper middle income,UMC,0.0,0.53731,1.54745,2.43385,2.35581,2.38078,2.54253,2.41761,2.43292,2.4967,2.50038,2.48641,2.31938,2.2148,2.08615,1.91014,1.79024,1.68041,1.66029,1.65924,1.62233,1.63875,1.73875,1.7158,1.64354,1.65195,1.69615,1.73699,1.71095,1.62785,1.53007,1.46076,1.34536,1.27039,1.23393,1.18569,1.15385,1.12839,1.07759,1.00988,0.95941,0.91369,0.87313,0.84373,0.8229,0.81143,0.78843,0.7693,0.77287,0.78494,0.77789,0.79939,0.82107,0.82991,0.82655,0.80611,0.79972
Uruguay,URY,0.0,1.29301,1.24436,1.19276,1.14186,1.08764,1.04623,0.99439,0.89317,0.72832,0.52637,0.30163,0.11277,0.02325,0.07006,0.21509,0.39481,0.54704,0.65484,0.69169,0.67805,0.65723,0.65345,0.64736,0.64406,0.64203,0.63322,0.62274,0.62514,0.64606,0.67781,0.70688,0.72554,0.73532,0.73386,0.71995,0.71388,0.69913,0.63674,0.51398,0.35379,0.17267,0.01705,-0.07134,-0.06597,0.00984,0.10826,0.19071,0.25396,0.28267,0.28616,0.28712,0.29757,0.30923,0.32386,0.33982,0.35467
United States,USA,0.0,1.65773,1.538,1.43916,1.38905,1.25017,1.15489,1.08888,0.99846,0.97724,1.165,1.26433,1.07052,0.95448,0.91366,0.98599,0.95022,1.00577,1.05957,1.10358,0.95959,0.98142,0.95332,0.91438,0.86582,0.88613,0.92416,0.89383,0.908,0.94441,1.12965,1.33626,1.38689,1.31868,1.2263,1.19079,1.16341,1.20396,1.16571,1.14834,1.11277,0.98974,0.9278,0.85948,0.92548,0.92171,0.96425,0.95106,0.94587,0.87665,0.82785,0.72002,0.72727,0.68677,0.72752,0.73064,0.71667
Uzbekistan,UZB,0.0,3.31423,3.34722,3.40101,3.48008,3.56234,3.65456,3.70499,3.65313,3.48172,3.24291,2.98574,2.77743,2.65125,2.63098,2.67935,2.74243,2.77728,2.78357,2.74921,2.68909,2.62543,2.57493,2.53654,2.51431,2.50176,2.48418,2.45846,2.43357,2.40971,2.92828,2.13215,2.34439,2.27246,1.9631,1.80688,1.91269,1.88524,1.60949,1.07791,1.38375,1.26597,1.22383,1.16368,1.15377,1.16335,1.22022,1.42347,1.60533,1.68734,2.82285,2.68402,1.4721,1.5619,1.6869,1.74426,1.73885
St. Vincent and the Grenadines,VCT,0.0,1.46129,1.29139,1.14792,1.07851,1.05189,1.03174,1.0007,1.00319,1.01667,1.04512,1.07913,1.11086,1.13713,1.1085,1.10157,1.07095,1.03811,1.01428,0.95995,0.91602,0.86237,0.80416,0.75601,0.7224,0.69808,0.67804,0.6527,0.58935,0.50468,0.38498,0.2713,0.16132,0.07686,0.01851,-0.01666,-0.05463,-0.07504,-0.08716,-0.0399,0.02413,0.10386,0.18612,0.21162,0.17156,0.09395,-0.01013,-0.0783,-0.11525,-0.09784,-0.02956,0.05633,0.1098,0.17231,0.21979,0.26329,0.28453
"Venezuela, RB",VEN,0.0,3.58784,3.53331,3.4828,3.43607,3.39129,3.35123,3.30859,3.25302,3.18153,3.10238,3.02112,2.95068,2.90044,2.87497,2.86528,2.86024,2.84856,2.8266,2.79085,2.74666,2.69846,2.6551,2.62216,2.60261,2.59,2.57901,2.55941,2.52435,2.47006,2.40323,2.33418,2.26982,2.20922,2.15415,2.10365,2.05151,1.99944,1.95479,1.91923,1.88857,1.85933,1.82503,1.78168,1.72647,1.66268,1.56807,1.46928,1.41474,1.41982,1.44831,1.56446,1.62776,1.42403,0.87438,0.12206,-0.78645
Vietnam,VNM,0.0,3.00333,2.97697,2.94834,2.92094,2.89132,2.86179,2.82161,2.75814,2.66731,2.56139,2.45605,2.36469,2.2899,2.23651,2.20112,2.16669,2.13802,2.13556,2.16352,2.20994,2.2604,2.29944,2.32099,2.31903,2.2991,2.26835,2.23527,2.20229,2.17186,2.13868,2.10753,2.06182,1.9791,1.85123,1.69529,1.53439,1.38965,1.26572,1.17106,1.10043,1.03589,0.976,0.93661,0.9206,0.92255,0.93189,0.94339,0.95982,0.97942,1.00012,1.0223,1.04205,1.05341,1.05348,1.04396,1.03229
Vanuatu,VUT,0.0,3.11632,3.12987,3.12498,3.05386,2.9445,2.82101,2.71686,2.71197,2.77551,2.9116,3.03737,3.1308,3.18413,3.17787,3.13808,3.1028,3.05369,2.97325,2.83321,2.67213,2.51489,2.37908,2.29159,2.26072,2.28385,2.29002,2.29241,2.3502,2.46655,2.61206,2.78737,2.9124,2.90512,2.70802,2.42513,2.09729,1.84576,1.73761,1.82495,2.02444,2.27006,2.45406,2.56531,2.56436,2.49403,2.40209,2.35212,2.35593,2.43687,2.55728,2.6907,2.78225,2.81999,2.78699,2.70736,2.6209
World,WLD,0.0,1.35392,1.7242,2.08313,2.05295,2.05489,2.10831,2.04621,2.03227,2.11369,2.0904,2.10697,2.0312,1.96657,1.94591,1.86503,1.78577,1.74949,1.74786,1.76192,1.74854,1.76433,1.80008,1.78395,1.74676,1.74857,1.77022,1.78321,1.7704,1.73876,1.73564,1.66644,1.57011,1.56192,1.5219,1.51023,1.45329,1.42722,1.39216,1.3518,1.32307,1.29759,1.27681,1.26148,1.25426,1.24693,1.24369,1.23574,1.23931,1.22329,1.20325,1.17004,1.18383,1.18373,1.17982,1.16812,1.16258
Samoa,WSM,0.0,3.14975,3.22214,3.21527,3.1151,2.96512,2.80858,2.64618,2.43695,2.16781,1.86786,1.56919,1.28662,1.0589,0.89213,0.77001,0.66376,0.56088,0.49673,0.48716,0.50667,0.56551,0.61508,0.6208,0.56423,0.46486,0.34567,0.26189,0.25501,0.34889,0.5315,0.73073,0.90626,0.97954,0.93803,0.80296,0.6512,0.52617,0.44708,0.44451,0.48555,0.53624,0.57704,0.60866,0.62122,0.63464,0.63727,0.64477,0.66629,0.70307,0.75195,0.81411,0.8599,0.85781,0.78551,0.66989,0.52674
"Yemen, Rep.",YEM,0.0,1.45087,1.4841,1.50668,1.51509,1.51558,1.53323,1.56308,1.57821,1.57345,1.5679,1.55375,1.5805,1.71036,1.96769,2.30647,2.66504,2.97951,3.22766,3.38853,3.48756,3.58658,3.69309,3.76548,3.80209,3.82358,3.78181,3.76031,3.88422,4.18231,4.54956,4.93294,5.16447,5.11557,4.75204,4.21618,3.66013,3.22111,2.92775,2.82199,2.84272,2.88352,2.88957,2.89268,2.88195,2.86197,2.84484,2.83491,2.82421,2.81187,2.79579,2.77999,2.75734,2.71652,2.65414,2.57807,2.49825
South Africa,ZAF,0.0,2.45327,2.4864,2.51428,2.53579,2.55249,2.56377,2.57422,2.58923,2.61067,2.63387,2.66248,2.68256,2.6767,2.63889,2.58377,2.51503,2.4621,2.45463,2.50478,2.58757,2.68227,2.74831,2.7586,2.69876,2.59554,2.46958,2.36545,2.31479,2.3347,2.39377,2.46509,2.49689,2.45495,2.32014,2.12618,1.92473,1.75169,1.60336,1.49123,1.40903,1.33329,1.26392,1.22384,1.21778,1.23775,1.2636,1.29149,1.33413,1.39153,1.45528,1.52531,1.58311,1.60575,1.58317,1.52893,1.46483
Zambia,ZMB,0.0,3.00107,2.99855,3.00454,3.02248,3.04988,3.07483,3.09973,3.13627,3.18606,3.24235,3.29877,3.34564,3.37643,3.38771,3.38561,3.3722,3.36029,3.36062,3.37807,3.40121,3.41912,3.41717,3.38997,3.33212,3.25334,3.18176,3.11142,3.01187,2.87895,2.73258,2.57712,2.45181,2.3983,2.43366,2.5256,2.63762,2.72363,2.76287,2.74006,2.67944,2.61761,2.58052,2.56483,2.57737,2.61139,2.64077,2.67026,2.72642,2.81337,2.91466,3.02029,3.10277,3.13981,3.1213,3.06687,3.00335
Zimbabwe,ZWE,0.0,3.34209,3.37804,3.39595,3.3911,3.37342,3.34681,3.32846,3.33467,3.37099,3.42255,3.48677,3.53244,3.52913,3.46689,3.37381,3.26204,3.18228,3.17912,3.27019,3.41315,3.54006,3.61627,3.65804,3.65745,3.61559,3.57009,3.49315,3.32314,3.04705,2.70652,2.35476,2.03428,1.74843,1.51183,1.31412,1.1372,0.96597,0.80196,0.6419,0.49576,0.35653,0.25442,0.2334,0.31404,0.47133,0.65031,0.82282,1.00366,1.18379,1.35389,1.53639,1.698,1.77764,1.75469,1.66381,1.54976
